,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
SLC31A1,4.1326E-107,-0.258837268,0.044,0.132,1.1559E-102
ILVBL,5.337E-107,-0.265634274,0.027,0.103,1.4928E-102
DOT1L,6.2496E-107,-0.329119939,0.171,0.307,1.748E-102
NNMT,6.6191E-107,0.614279589,0.306,0.172,1.8513E-102
CDON,8.3925E-107,0.314534198,0.101,0.025,2.3474E-102
DEFB1,1.0355E-106,-0.51885173,0.069,0.166,2.8964E-102
HIVEP2,1.1255E-106,0.617954004,0.525,0.401,3.1481E-102
RYR3,1.1816E-106,0.414470287,0.101,0.025,3.3048E-102
AL513327.1,1.3109E-106,0.378946927,0.108,0.03,3.6666E-102
RPL9,1.6554E-106,-0.266352014,0.075,0.179,4.6302E-102
FAM107B,1.7431E-106,0.691292455,0.536,0.429,4.8755E-102
AC002460.2,2.0781E-106,-0.524410369,0.207,0.339,5.8125E-102
TCN2,2.2701E-106,-0.259008549,0.028,0.104,6.3495E-102
CAST,5.2361E-106,0.563104653,0.49,0.371,1.4645E-101
ZNF16,6.0262E-106,-0.325929458,0.055,0.149,1.6855E-101
PPP1R13L,7.5387E-106,0.463009495,0.17,0.073,2.1086E-101
RBKS,7.7099E-106,-0.377332838,0.176,0.306,2.1564E-101
ZNF24,9.7219E-106,-0.341618444,0.074,0.175,2.7192E-101
AMACR,1.0207E-105,0.442742884,0.18,0.078,2.8548E-101
TRIOBP,1.1428E-105,0.444853924,0.19,0.088,3.1964E-101
SFXN1,1.1915E-105,-0.403581667,0.181,0.316,3.3325E-101
DENND2A,1.2458E-105,0.383900003,0.117,0.035,3.4844E-101
PKD2,1.4247E-105,0.541379593,0.587,0.49,3.985E-101
USH1C,1.9585E-105,-0.353180607,0.234,0.387,5.478E-101
SPATS2L,2.1754E-105,0.538419504,0.646,0.543,6.0846E-101
ZMIZ1,4.4533E-105,0.668177122,0.365,0.255,1.2456E-100
SHTN1,1.072E-104,0.546939401,0.472,0.359,2.9984E-100
TBC1D22B,1.141E-104,0.556875742,0.271,0.158,3.1914E-100
RAB17,1.776E-104,-0.298669654,0.078,0.182,4.9675E-100
AHCYL2,1.9293E-104,-0.35920803,0.469,0.634,5.3963E-100
KANSL1,2.1109E-104,0.434246787,0.826,0.796,5.9041E-100
RAPH1,4.972E-104,0.465691138,0.275,0.156,1.3907E-99
AC092745.5,6.2817E-104,-0.384667263,0.068,0.168,1.757E-99
MBD2,8.6613E-104,0.558952405,0.375,0.258,2.4226E-99
RALY,8.6778E-104,0.494212587,0.308,0.189,2.4272E-99
SACS,1.0634E-103,0.375939317,0.129,0.042,2.9743E-99
BBS9,1.5375E-103,0.481382022,0.697,0.621,4.3003E-99
SESN2,2.3017E-103,-0.336865071,0.076,0.178,6.4379E-99
LINC02754,2.8545E-103,-0.296807084,0.036,0.117,7.9839E-99
ERVK13-1,3.0556E-103,-0.303161645,0.069,0.168,8.5466E-99
NMRK1,3.692E-103,-0.371799435,0.087,0.191,1.03266E-98
NPLOC4,4.1401E-103,-0.42311053,0.311,0.451,1.15799E-98
MBD4,4.387E-103,-0.387833144,0.095,0.202,1.22705E-98
CEP128,4.5384E-103,0.474710902,0.25,0.136,1.26938E-98
AC002377.1,4.6973E-103,-0.317111426,0.031,0.109,1.31383E-98
KIF2A,6.6083E-103,0.510846813,0.235,0.125,1.84835E-98
TPRG1,1.099E-102,-0.436763337,0.104,0.213,3.07377E-98
HCG18,1.3661E-102,-0.403687012,0.203,0.341,3.82087E-98
ZXDC,1.872E-102,-0.340041103,0.24,0.39,5.23612E-98
SLCO2A1,2.0448E-102,0.691108738,0.164,0.069,5.71936E-98
RELL1,2.5773E-102,0.406852223,0.151,0.06,7.20868E-98
TRPS1,4.7033E-102,-0.340157549,0.708,0.8,1.31553E-97
LRCH1,5.8154E-102,0.573329017,0.609,0.538,1.62656E-97
CLDN10-AS1,6.0633E-102,0.71365756,0.206,0.108,1.69589E-97
METTL7A,9.2476E-102,-0.338395111,0.099,0.207,2.58656E-97
AC034195.1,1.4824E-101,-0.525167011,0.332,0.479,4.1462E-97
SCN8A,1.7065E-101,-0.352864079,0.11,0.225,4.77317E-97
CD151,2.3249E-101,0.271736843,0.17,0.07,6.50269E-97
DAB2,3.8407E-101,-0.416900072,0.329,0.472,1.07424E-96
DAAM1,4.0062E-101,0.537742171,0.379,0.263,1.12053E-96
TMEM259,4.2777E-101,-0.396366144,0.198,0.321,1.19646E-96
CECR2,4.7446E-101,-0.309226336,0.186,0.329,1.32708E-96
LINC00467,5.3275E-101,-0.318687234,0.105,0.22,1.4901E-96
CCN2,5.5022E-101,0.681018995,0.246,0.134,1.53898E-96
PAN2,7.5585E-101,-0.341577146,0.063,0.155,2.1141E-96
MIA3,9.1668E-101,-0.395396293,0.12,0.233,2.56395E-96
PPM1K,1.1043E-100,-0.284591941,0.068,0.165,3.08865E-96
SEPTIN9,1.1668E-100,0.706057,0.409,0.293,3.26356E-96
CERS5,1.5406E-100,0.445655631,0.214,0.109,4.30898E-96
CTNNA1,1.681E-100,0.494818404,0.71,0.614,4.70183E-96
CELF1,2.5793E-100,0.500639798,0.653,0.556,7.21438E-96
ZDHHC13,2.7902E-100,0.419598869,0.157,0.064,7.80427E-96
MKNK2,2.8236E-100,-0.280137301,0.051,0.137,7.89767E-96
OXA1L,4.0827E-100,-0.322831024,0.056,0.144,1.14192E-95
CRYAB,4.6104E-100,0.421326671,0.206,0.1,1.28952E-95
DNM2,5.2686E-100,-0.368121657,0.459,0.597,1.47364E-95
MBOAT1,5.9065E-100,0.328252599,0.129,0.044,1.65205E-95
GLUD1,6.042E-100,-0.387360998,0.218,0.358,1.68996E-95
TAOK3,9.1487E-100,-0.351690323,0.363,0.499,2.55888E-95
CALCRL,9.1854E-100,0.485162922,0.225,0.117,2.56915E-95
NAGLU,2.2761E-99,-0.329457026,0.067,0.161,6.36622E-95
SCGB2B2,2.4755E-99,-0.343908052,0.105,0.218,6.924E-95
DNAJC1,2.7997E-99,0.560164769,0.552,0.454,7.83071E-95
WDFY3-AS2,3.1682E-99,-0.325967879,0.04,0.122,8.86153E-95
LRP1B,3.2814E-99,-0.256167212,0.512,0.665,9.17794E-95
YEATS2,4.2456E-99,0.476607601,0.223,0.118,1.18748E-94
ADARB1,5.1788E-99,0.441989896,0.174,0.078,1.44852E-94
DDX60,6.4502E-99,0.363675254,0.138,0.051,1.80413E-94
THY1,1.0737E-98,-0.315663123,0.045,0.127,3.00314E-94
GSK3B,1.18541E-98,0.489059357,0.662,0.569,3.31559E-94
SRPK1,1.34086E-98,-0.330763535,0.192,0.329,3.75037E-94
TBC1D4,1.51782E-98,0.47170175,0.452,0.324,4.24534E-94
AL139317.5,1.65696E-98,0.483061764,0.17,0.078,4.63453E-94
AC243964.3,2.3235E-98,0.386921373,0.104,0.03,6.49882E-94
MRPS31,3.1432E-98,-0.286345391,0.135,0.259,8.79153E-94
C1QTNF7,3.19517E-98,-0.374665484,0.034,0.11,8.9369E-94
PHF21A,3.83369E-98,0.556799549,0.47,0.362,1.07228E-93
CTSC,4.27228E-98,0.391114202,0.206,0.1,1.19496E-93
UBALD1,4.37605E-98,-0.279934187,0.039,0.117,1.22398E-93
AC079760.2,4.41633E-98,0.432539425,0.142,0.053,1.23525E-93
ATP6V0C,4.89462E-98,-0.340155872,0.136,0.25,1.36902E-93
NIN,5.24727E-98,0.433862363,0.217,0.111,1.46766E-93
VGLL4,5.3186E-98,0.564403744,0.524,0.43,1.48761E-93
CCDC30,6.09695E-98,-0.377978679,0.467,0.626,1.70532E-93
SERINC5,9.2085E-98,0.405666121,0.218,0.111,2.57562E-93
PDE8A,9.48072E-98,-0.325531006,0.597,0.723,2.65176E-93
UNC79,9.6093E-98,-0.401742628,0.065,0.157,2.68772E-93
ATG7,1.15747E-97,0.559431882,0.487,0.379,3.23745E-93
NDUFA13,1.23902E-97,-0.251312836,0.051,0.137,3.46553E-93
ZFYVE1,1.64736E-97,-0.306830888,0.09,0.195,4.60767E-93
KRT8,1.68817E-97,0.322691169,0.138,0.052,4.72181E-93
LAPTM4B,2.07516E-97,0.458783913,0.2,0.1,5.80423E-93
ZFAND3,2.15619E-97,0.412155608,0.868,0.843,6.03087E-93
ZNF395,2.31995E-97,-0.326742591,0.042,0.123,6.4889E-93
ITPRID2,2.62864E-97,-0.396694504,0.157,0.276,7.3523E-93
ESYT2,3.18863E-97,0.553239042,0.5,0.373,8.9186E-93
LENG8,3.41254E-97,-0.356696408,0.243,0.375,9.54488E-93
DDX55,5.68234E-97,-0.337561751,0.08,0.18,1.58935E-92
STEAP2-AS1,6.12459E-97,-0.274059746,0.07,0.168,1.71305E-92
IDNK,1.36049E-96,-0.30264578,0.053,0.142,3.8053E-92
ZBTB48,1.42585E-96,-0.296295929,0.047,0.129,3.9881E-92
RASSF6,1.68876E-96,0.54741455,0.262,0.154,4.72347E-92
CTTN,2.65194E-96,0.50789587,0.373,0.258,7.41747E-92
ZNF44,3.24322E-96,-0.329317341,0.269,0.42,9.07128E-92
C4orf19,3.41097E-96,0.554881611,0.527,0.424,9.54049E-92
NR2F1-AS1,5.97111E-96,0.517228062,0.249,0.141,1.67012E-91
ALDH7A1,7.53534E-96,-0.320213647,0.159,0.287,2.10763E-91
SEC24D,1.14165E-95,0.362309031,0.153,0.063,3.1932E-91
KLHL32,1.1664E-95,-0.27025827,0.074,0.173,3.26242E-91
RPL22,1.25398E-95,-0.266130452,0.069,0.162,3.50739E-91
CPPED1,1.42622E-95,-0.296586703,0.21,0.354,3.98914E-91
VPS37B,1.54974E-95,0.486363339,0.296,0.181,4.33463E-91
KIAA0586,1.90109E-95,-0.340189896,0.157,0.282,5.31736E-91
ARHGEF16,2.11227E-95,-0.273197442,0.031,0.103,5.90803E-91
HSF4,2.122E-95,-0.268824793,0.042,0.123,5.93523E-91
AL138828.1,2.20122E-95,0.467483349,0.142,0.057,6.15682E-91
ELMO3,2.66621E-95,-0.25762014,0.029,0.101,7.4574E-91
PLPP3,3.41517E-95,-0.323177969,0.23,0.366,9.55224E-91
TRIM14,3.88448E-95,-0.320264534,0.085,0.186,1.08649E-90
CSAD,4.21928E-95,-0.309750248,0.176,0.306,1.18013E-90
RMST,5.76183E-95,-0.323164805,0.485,0.656,1.61159E-90
RHOQ,6.10236E-95,0.454583965,0.241,0.133,1.70683E-90
FANK1,6.2033E-95,0.513348635,0.253,0.145,1.73506E-90
EIF1AX,6.70337E-95,-0.370576134,0.188,0.311,1.87493E-90
EIF4EBP2,7.88894E-95,-0.349969493,0.11,0.216,2.20654E-90
DOCK9,9.90418E-95,0.550599739,0.353,0.239,2.7702E-90
DYNC2H1,1.01283E-94,0.49650679,0.658,0.584,2.8329E-90
CYP1B1-AS1,1.29546E-94,0.41663638,0.134,0.051,3.62339E-90
ENO1,1.40251E-94,0.477555619,0.304,0.188,3.92281E-90
RFFL,1.51913E-94,-0.385386033,0.275,0.418,4.24899E-90
ARHGEF10L,1.88677E-94,-0.36606928,0.356,0.51,5.27728E-90
TMEM184A,1.93149E-94,-0.309914648,0.038,0.115,5.40238E-90
SCAMP2,2.14484E-94,-0.316044255,0.091,0.192,5.99912E-90
HAAO,2.69139E-94,-0.3241331,0.083,0.184,7.5278E-90
MGAT5,2.7461E-94,0.518526217,0.339,0.226,7.68084E-90
SLC7A1,5.30236E-94,0.341760611,0.103,0.03,1.48307E-89
TAOK1,6.06452E-94,0.488917086,0.566,0.471,1.69625E-89
AC079804.3,6.73123E-94,0.422845649,0.121,0.043,1.88273E-89
EZH1,7.38239E-94,-0.335642093,0.159,0.284,2.06485E-89
STARD7,1.00899E-93,-0.27415496,0.085,0.184,2.82216E-89
WIPI1,1.06868E-93,-0.312661996,0.135,0.253,2.9891E-89
GAS2L3,1.09013E-93,-0.310366704,0.062,0.152,3.04908E-89
ACAA2,1.09818E-93,-0.297651418,0.083,0.182,3.0716E-89
HGSNAT,1.65826E-93,0.500515147,0.342,0.228,4.63815E-89
ANKRD12,1.67748E-93,-0.358876909,0.713,0.795,4.69192E-89
FSIP2,1.88875E-93,-0.354748015,0.048,0.131,5.28284E-89
USP8,1.9059E-93,-0.363038588,0.342,0.491,5.33081E-89
PRKACB,1.91751E-93,0.527998826,0.353,0.241,5.36327E-89
AP004608.1,2.33539E-93,-0.292925158,0.105,0.216,6.53208E-89
EHD4,2.39934E-93,0.371702269,0.132,0.05,6.71095E-89
UBE2E3,2.90658E-93,0.553964527,0.461,0.367,8.12971E-89
C16orf70,3.03818E-93,-0.300111714,0.076,0.172,8.4978E-89
ENOSF1,3.23654E-93,-0.356534104,0.5,0.657,9.05259E-89
ANK3,3.3927E-93,-0.257696232,0.915,0.947,9.48938E-89
CCDC73,4.31051E-93,-0.324376002,0.037,0.112,1.20565E-88
TSC22D2,8.00911E-93,0.585088316,0.509,0.415,2.24015E-88
LRP5,9.76122E-93,-0.299211058,0.196,0.334,2.73021E-88
NR1H2,1.04724E-92,-0.309311007,0.066,0.155,2.92914E-88
OXNAD1,1.11838E-92,-0.309523954,0.169,0.297,3.12811E-88
SP140L,1.13286E-92,0.282918145,0.107,0.033,3.16861E-88
CSNK1E,1.16209E-92,0.357828251,0.168,0.076,3.25035E-88
NIT2,1.7026E-92,-0.355147435,0.11,0.217,4.76217E-88
HMOX2,2.24408E-92,-0.300430123,0.082,0.18,6.2767E-88
MDN1,2.27985E-92,-0.380072809,0.273,0.416,6.37673E-88
THSD7A,2.45579E-92,-0.331880486,0.668,0.794,6.86884E-88
RHOT2,2.54248E-92,-0.354559113,0.143,0.255,7.11132E-88
SLC19A2,2.69874E-92,-0.2639388,0.098,0.202,7.54838E-88
SEC13,3.72598E-92,-0.325049221,0.082,0.178,1.04216E-87
NCK2,4.0109E-92,0.487132456,0.262,0.155,1.12185E-87
OCLN,4.68844E-92,0.458887992,0.215,0.117,1.31136E-87
FBXO22,4.75721E-92,-0.360565743,0.162,0.283,1.33059E-87
ADAM28,4.87201E-92,0.363643063,0.189,0.089,1.3627E-87
GTF2F2,4.96884E-92,0.516652434,0.286,0.179,1.38978E-87
TUFM,5.63365E-92,-0.287892872,0.067,0.155,1.57573E-87
SLC35E3,6.43173E-92,-0.294453045,0.092,0.194,1.79896E-87
ZHX2,8.01402E-92,0.534242951,0.573,0.471,2.24152E-87
WDR6,1.08046E-91,-0.409525122,0.226,0.345,3.02205E-87
BDH1,1.0861E-91,-0.279745214,0.051,0.135,3.03783E-87
GRK3,1.28265E-91,0.387544228,0.184,0.087,3.58758E-87
KDM1B,1.29095E-91,0.412655577,0.151,0.064,3.6108E-87
PHACTR1,1.38919E-91,0.388988652,0.203,0.101,3.88557E-87
AC079352.1,1.77129E-91,0.817362454,0.644,0.589,4.95429E-87
FGF14,1.93273E-91,0.573052541,0.263,0.156,5.40585E-87
SRSF5,2.52838E-91,-0.3526657,0.303,0.437,7.07187E-87
CTBP2,2.73366E-91,0.578825544,0.563,0.491,7.64605E-87
MGME1,3.12702E-91,-0.284685342,0.076,0.172,8.74629E-87
OSBPL8,4.81695E-91,-0.353915459,0.468,0.595,1.3473E-86
KHDRBS2,5.59387E-91,-0.365627733,0.151,0.272,1.56461E-86
LRAT,6.29012E-91,0.411792365,0.131,0.05,1.75935E-86
CEP164,1.25454E-90,-0.365557005,0.173,0.295,3.50894E-86
COMT,1.58695E-90,0.453342111,0.194,0.098,4.4387E-86
LIPC,1.75132E-90,0.413363981,0.15,0.063,4.89845E-86
NLK,1.95216E-90,0.507572832,0.556,0.457,5.46019E-86
PTPN11,2.19068E-90,0.500883941,0.29,0.183,6.12734E-86
AP1M1,2.3791E-90,-0.293732546,0.072,0.164,6.65435E-86
STXBP5,2.9176E-90,0.495794663,0.421,0.309,8.16052E-86
TC2N,3.24272E-90,0.317481121,0.16,0.069,9.06989E-86
CLCN6,4.95103E-90,-0.311528971,0.096,0.197,1.3848E-85
JDP2,5.0661E-90,-0.287435192,0.044,0.121,1.41699E-85
CFLAR,5.66361E-90,-0.329576971,0.555,0.665,1.58411E-85
PRIM2,6.51242E-90,0.474081357,0.282,0.171,1.82152E-85
CDS1,7.03342E-90,0.49481501,0.183,0.092,1.96725E-85
ZC3H7A,7.52568E-90,-0.321151824,0.267,0.411,2.10493E-85
GPATCH8,7.91641E-90,0.452089619,0.638,0.558,2.21422E-85
LINC02284,1.12328E-89,-0.266617767,0.035,0.109,3.14181E-85
ELP4,1.74245E-89,-0.356653805,0.386,0.536,4.87365E-85
BPHL,2.27995E-89,-0.292939709,0.075,0.169,6.37702E-85
YBX1,2.54215E-89,-0.270375475,0.053,0.134,7.11039E-85
ITPK1,2.61196E-89,-0.343267165,0.123,0.232,7.30565E-85
MRPL33,2.70152E-89,0.480392327,0.257,0.154,7.55616E-85
PAPSS1,4.15704E-89,0.46659898,0.209,0.112,1.16272E-84
AKAP11,4.75529E-89,-0.347859308,0.217,0.348,1.33005E-84
PRXL2A,5.20338E-89,-0.253941221,0.092,0.192,1.45539E-84
SLC9A3R1,7.7802E-89,-0.253890963,0.066,0.154,2.17612E-84
SPIDR,1.04832E-88,0.46628962,0.707,0.605,2.93215E-84
LDAH,1.37262E-88,-0.343243792,0.261,0.404,3.83922E-84
PCF11,1.52985E-88,-0.416652762,0.226,0.347,4.27899E-84
EYA3,1.75695E-88,0.520075616,0.457,0.36,4.91419E-84
CD47,2.41941E-88,0.271594049,0.146,0.06,6.7671E-84
MON2,2.72784E-88,-0.348721275,0.538,0.661,7.62976E-84
PHF3,4.18709E-88,-0.37144872,0.435,0.574,1.17113E-83
PTPRQ,4.26822E-88,-0.289085917,0.049,0.128,1.19382E-83
MTG1,4.40671E-88,-0.362262614,0.17,0.286,1.23256E-83
AC138305.1,4.56216E-88,-0.429913855,0.203,0.328,1.27604E-83
HMBOX1,5.01292E-88,0.517797702,0.421,0.32,1.40211E-83
EFHC1,5.13769E-88,0.476893626,0.226,0.128,1.43701E-83
TUBGCP6,6.65457E-88,-0.31356427,0.066,0.152,1.86128E-83
ZDHHC21,9.32162E-88,0.528746094,0.424,0.327,2.60726E-83
AL590705.1,1.0287E-87,-0.252044099,0.044,0.122,2.87728E-83
SNX30,1.04811E-87,-0.320145724,0.419,0.563,2.93155E-83
ARHGAP35,1.60769E-87,-0.325832917,0.364,0.514,4.49671E-83
GRAMD1A,1.61007E-87,0.320611761,0.135,0.054,4.50337E-83
EPB41L5,1.88972E-87,-0.342438337,0.539,0.684,5.28553E-83
LINC00342,2.29175E-87,0.524517694,0.309,0.196,6.41001E-83
FARP1,3.50117E-87,0.366272295,0.896,0.882,9.79276E-83
ZMYM4,4.12844E-87,0.469986396,0.598,0.517,1.15473E-82
KDM5B,4.88371E-87,0.520387386,0.298,0.195,1.36597E-82
NEURL4,5.39845E-87,-0.28608327,0.039,0.111,1.50995E-82
CYHR1,9.18336E-87,-0.279724463,0.061,0.145,2.56858E-82
SCFD1,9.26359E-87,0.499389462,0.445,0.343,2.59102E-82
HERC3,1.13711E-86,-0.355744579,0.231,0.363,3.18049E-82
ZNHIT6,1.57178E-86,0.5265184,0.246,0.147,4.39627E-82
FZD4,1.90024E-86,-0.289403341,0.078,0.171,5.31497E-82
DLG1,2.07554E-86,0.456976699,0.761,0.698,5.80529E-82
NUMA1,3.45915E-86,-0.385054493,0.207,0.324,9.67523E-82
CCDC200,3.91559E-86,-0.269149712,0.067,0.156,1.09519E-81
AL592183.1,8.06656E-86,-0.389714205,0.204,0.329,2.25622E-81
SCAP,9.15894E-86,-0.301737826,0.145,0.258,2.56176E-81
XPC,1.20756E-85,-0.376901457,0.227,0.354,3.37753E-81
ADAP2,1.75315E-85,-0.314009934,0.05,0.128,4.90357E-81
BICDL1,1.97644E-85,-0.253234025,0.475,0.649,5.5281E-81
RIOK3,2.17554E-85,-0.349339846,0.226,0.35,6.08499E-81
SOAT1,2.70314E-85,0.360540239,0.166,0.077,7.56067E-81
ATP2C1,2.73362E-85,0.500164377,0.343,0.238,7.64593E-81
TRA2B,4.01383E-85,-0.362238069,0.265,0.391,1.12267E-80
ME3,4.39272E-85,0.472991503,0.204,0.111,1.22864E-80
SLC9A3-AS1,6.37776E-85,0.394099065,0.183,0.091,1.78386E-80
FAM124A,7.7927E-85,-0.270531732,0.064,0.151,2.17962E-80
CDRT4,9.44829E-85,0.459319912,0.213,0.117,2.64269E-80
RBM20,9.56853E-85,-0.279259021,0.045,0.122,2.67632E-80
MYOM3,1.23958E-84,-0.290774871,0.133,0.247,3.46712E-80
PRPF4,1.43887E-84,-0.319344556,0.041,0.113,4.02452E-80
NKAIN3,1.50903E-84,0.41226399,0.163,0.073,4.22074E-80
DHX29,1.58017E-84,-0.344454693,0.169,0.288,4.41974E-80
MLEC,2.12348E-84,-0.308500714,0.115,0.216,5.93937E-80
MYCBP2,3.25045E-84,-0.347268724,0.539,0.642,9.09151E-80
NDUFV3,3.87516E-84,-0.274679155,0.113,0.218,1.08388E-79
TNKS1BP1,4.14678E-84,0.325463132,0.121,0.046,1.15985E-79
DGLUCY,4.88093E-84,-0.311347964,0.314,0.463,1.3652E-79
CTPS2,4.94303E-84,0.445521452,0.206,0.112,1.38257E-79
B4GALT4,6.46519E-84,-0.262571048,0.061,0.145,1.80831E-79
LARP1B,6.87283E-84,-0.307116935,0.39,0.542,1.92233E-79
EIF6,9.35719E-84,-0.304054812,0.068,0.152,2.61721E-79
EXOC4,1.0976E-83,0.372750597,0.863,0.826,3.06998E-79
CACNB4,1.10801E-83,-0.295497532,0.083,0.175,3.0991E-79
AC027018.1,1.82438E-83,0.394675278,0.117,0.045,5.1028E-79
ZGPAT,1.8261E-83,-0.27998229,0.074,0.161,5.10761E-79
LAPTM4A,1.88879E-83,0.37921951,0.261,0.154,5.28295E-79
MPP6,2.50259E-83,0.537688576,0.408,0.307,6.99975E-79
IFNGR2,2.55003E-83,0.364454719,0.213,0.114,7.13242E-79
WEE1,2.66781E-83,0.292160649,0.126,0.048,7.46187E-79
CCDC178,2.88767E-83,0.518186605,0.24,0.14,8.07681E-79
CMTM7,3.18856E-83,0.403206806,0.168,0.079,8.91841E-79
EPM2AIP1,3.39614E-83,-0.298822368,0.102,0.201,9.499E-79
RAB11A,4.16033E-83,0.493506636,0.264,0.164,1.16364E-78
LRPAP1,4.23549E-83,-0.263330003,0.052,0.129,1.18467E-78
CAPZA2,4.29367E-83,0.465329701,0.332,0.227,1.20094E-78
USP3,4.41655E-83,0.506956967,0.456,0.364,1.23531E-78
AP2A2,4.83851E-83,-0.329051574,0.379,0.512,1.35333E-78
SULF1,5.38376E-83,0.407874088,0.117,0.043,1.50584E-78
PPP1R13B,5.70386E-83,0.561961255,0.498,0.417,1.59537E-78
NXF1,5.78948E-83,-0.290088152,0.054,0.132,1.61932E-78
ARL15,6.8227E-83,-0.324913044,0.757,0.826,1.90831E-78
NPIPB5,8.22478E-83,-0.369055199,0.172,0.29,2.30047E-78
SLC12A8,8.25173E-83,0.423101929,0.124,0.049,2.30801E-78
LINC02294,1.13767E-82,-0.294884022,0.044,0.119,3.18207E-78
CBR4,1.73884E-82,-0.35160699,0.395,0.535,4.86354E-78
NMT1,2.45945E-82,-0.332742153,0.233,0.36,6.87908E-78
CEP170,2.74389E-82,0.364071721,0.257,0.148,7.67466E-78
UFL1-AS1,2.81908E-82,-0.362147766,0.065,0.149,7.88498E-78
CHKA,4.79671E-82,-0.303804145,0.22,0.347,1.34164E-77
NRDE2,6.47185E-82,-0.306541486,0.131,0.241,1.81018E-77
PODXL,1.03515E-81,-0.311496182,0.117,0.216,2.89531E-77
EPN2,1.1353E-81,0.507926915,0.358,0.255,3.17543E-77
MFHAS1,1.26995E-81,0.646022788,0.49,0.404,3.55204E-77
HELZ,2.13025E-81,-0.317522523,0.467,0.607,5.9583E-77
AC114689.3,2.19194E-81,-0.418726819,0.052,0.129,6.13085E-77
CUEDC1,2.49501E-81,0.518700593,0.291,0.192,6.97856E-77
PCNT,2.8338E-81,-0.308861888,0.077,0.164,7.92615E-77
SLC16A7,2.87462E-81,0.385429271,0.235,0.135,8.04032E-77
CSNK1G1,2.9091E-81,0.497424293,0.477,0.387,8.13676E-77
EPB41,2.9897E-81,0.511639749,0.462,0.37,8.36218E-77
COQ8A,3.08402E-81,-0.300925926,0.064,0.146,8.62599E-77
ZC3H12C,3.50553E-81,-0.346594728,0.273,0.4,9.80496E-77
MYL12A,3.83909E-81,0.251699836,0.115,0.042,1.07379E-76
PBX3,4.73285E-81,0.416066548,0.224,0.123,1.32378E-76
JPX,5.4177E-81,0.415213868,0.608,0.519,1.51533E-76
GK,5.64299E-81,-0.402104155,0.142,0.246,1.57834E-76
NBEA,6.13312E-81,0.430291186,0.69,0.612,1.71543E-76
ASTN2,6.19157E-81,-0.255154109,0.436,0.591,1.73178E-76
RNF157,6.8535E-81,-0.28302371,0.074,0.161,1.91692E-76
ARHGEF7,1.13459E-80,-0.348632686,0.328,0.46,3.17346E-76
LIMK2,1.36312E-80,0.441225466,0.204,0.112,3.81265E-76
SNTB1,1.37124E-80,0.333294361,0.191,0.096,3.83536E-76
GDI2,1.66922E-80,-0.353371468,0.207,0.322,4.66881E-76
ICA1L,1.91009E-80,0.408146937,0.148,0.067,5.34252E-76
RASEF,2.10507E-80,0.445787638,0.169,0.083,5.88789E-76
IQSEC2,2.26862E-80,-0.263738845,0.078,0.167,6.34532E-76
SLC9C1,2.91785E-80,0.435788678,0.141,0.062,8.16124E-76
MTMR10,3.15831E-80,0.575679048,0.351,0.26,8.8338E-76
TMEM184B,3.48846E-80,0.387205441,0.131,0.055,9.75721E-76
DNA2,3.81731E-80,-0.26845105,0.038,0.107,1.0677E-75
SPON1,4.36865E-80,0.410555003,0.111,0.041,1.22191E-75
SCYL2,4.5092E-80,-0.306950505,0.272,0.402,1.26122E-75
TTC7B,4.96909E-80,0.515100267,0.417,0.326,1.38986E-75
ANKUB1,9.07094E-80,0.393973438,0.192,0.101,2.53714E-75
SNRNP70,9.584E-80,-0.263968656,0.461,0.581,2.68064E-75
CXCL12,1.46828E-79,0.25179583,0.115,0.043,4.10678E-75
NLN,1.57058E-79,0.429403862,0.143,0.065,4.39291E-75
LPAR6,2.31693E-79,-0.361997903,0.105,0.199,6.48045E-75
GALNT1,2.64387E-79,0.473408947,0.29,0.186,7.39491E-75
ILK,3.64873E-79,0.276209123,0.161,0.076,1.02055E-74
RIC1,5.62785E-79,0.53471976,0.41,0.32,1.57411E-74
NSUN6,6.96977E-79,-0.279359876,0.281,0.415,1.94944E-74
RHOB,7.11164E-79,0.416693559,0.251,0.148,1.98913E-74
TVP23C,9.73518E-79,0.470351517,0.223,0.131,2.72293E-74
GNA12,1.25339E-78,-0.323675614,0.181,0.294,3.50573E-74
CNDP2,1.56764E-78,-0.331423676,0.177,0.288,4.38468E-74
CDKAL1,2.2143E-78,0.409370505,0.732,0.664,6.19339E-74
BLCAP,2.3027E-78,-0.25571594,0.14,0.247,6.44065E-74
GTF2IRD2,2.61243E-78,0.415047123,0.183,0.096,7.30697E-74
KMT2B,6.97149E-78,-0.332185341,0.151,0.256,1.94993E-73
MIR222HG,1.08633E-77,0.402252308,0.14,0.062,3.03845E-73
SIPA1L1,1.10979E-77,0.446132491,0.776,0.711,3.10408E-73
TPP1,1.35742E-77,-0.263915059,0.04,0.107,3.79671E-73
NME3,1.38686E-77,-0.297983743,0.099,0.19,3.87905E-73
SLC4A7,1.39167E-77,0.506049746,0.506,0.412,3.89249E-73
SEMA4D,1.66235E-77,0.534679185,0.396,0.299,4.64959E-73
CACNA1D,1.88552E-77,-0.251933721,0.416,0.567,5.27379E-73
AGO4,2.31735E-77,0.465493536,0.245,0.152,6.48163E-73
ELMSAN1,2.92262E-77,0.443573828,0.232,0.138,8.17456E-73
